countyfips,STNAME,CTYNAME,TOT_POP,PercentHBAC,dens2010,Eq Type,turnout
31057,Nebraska,Dundy County,1770,0.0005649717514124294,2.18,Paper ballot,0.43236708543099606
31059,Nebraska,Fillmore County,5527,0.0018092998009770218,10.24,Paper ballot,0.43236708543099606
31061,Nebraska,Franklin County,3023,0.0006615944426066821,5.6,Paper ballot,0.43236708543099606
31063,Nebraska,Frontier County,2608,0.0003834355828220859,2.83,Paper ballot,0.43236708543099606
31065,Nebraska,Furnas County,4715,0.001696712619300106,6.9,Paper ballot,0.43236708543099606
31067,Nebraska,Gage County,21493,0.0010235890755129577,26.2,Paper ballot,0.43236708543099606
31069,Nebraska,Garden County,1897,0.0010542962572482868,1.21,Paper ballot,0.43236708543099606
31071,Nebraska,Garfield County,1987,0.0,3.6,Paper ballot,0.43236708543099606
31073,Nebraska,Gosper County,1996,0.000501002004008016,4.46,Paper ballot,0.43236708543099606
31075,Nebraska,Grant County,660,0.0,0.79,Paper ballot,0.43236708543099606
31077,Nebraska,Greeley County,2356,0.0012733446519524619,4.45,Paper ballot,0.43236708543099606
31079,Nebraska,Hall County,61607,0.0078400181797523,107.28,Paper ballot,0.43236708543099606
31081,Nebraska,Hamilton County,9280,0.001939655172413793,16.81,Paper ballot,0.43236708543099606
31083,Nebraska,Harlan County,3401,0.0,6.18,Paper ballot,0.43236708543099606
31085,Nebraska,Hayes County,916,0.0,1.36,Paper ballot,0.43236708543099606
31087,Nebraska,Hitchcock County,2806,0.0007127583749109052,4.1,Paper ballot,0.43236708543099606
31089,Nebraska,Holt County,10178,0.000687757909215956,4.33,Paper ballot,0.43236708543099606
31091,Nebraska,Hooker County,682,0.001466275659824047,1.02,Paper ballot,0.43236708543099606
31093,Nebraska,Howard County,6468,0.00015460729746444033,11.02,Paper ballot,0.43236708543099606
31095,Nebraska,Jefferson County,7097,0.0029589967591940255,13.24,Paper ballot,0.43236708543099606
31097,Nebraska,Johnson County,5134,0.0027269185820023374,13.87,Paper ballot,0.43236708543099606
31099,Nebraska,Kearney County,6544,0.0027506112469437654,12.57,Paper ballot,0.43236708543099606
31101,Nebraska,Keith County,8021,0.0024934546814611644,7.88,Paper ballot,0.43236708543099606
31103,Nebraska,Keya Paha County,810,0.0,1.07,Paper ballot,0.43236708543099606
31105,Nebraska,Kimball County,3618,0.0013819789939192924,4.01,Paper ballot,0.43236708543099606
31107,Nebraska,Knox County,8419,0.0004751158094785604,7.85,Paper ballot,0.43236708543099606
31109,Nebraska,Lancaster County,317272,0.0044472881313194984,340.76,Paper ballot,0.43236708543099606
31111,Nebraska,Lincoln County,35185,0.003410544266022453,14.15,Paper ballot,0.43236708543099606
31113,Nebraska,Logan County,749,0.0026702269692923898,1.34,Paper ballot,0.43236708543099606
31115,Nebraska,Loup County,618,0.0,1.11,Paper ballot,0.43236708543099606
31117,Nebraska,McPherson County,492,0.0,0.63,Paper ballot,0.43236708543099606
31119,Nebraska,Madison County,35392,0.005792269439421338,60.89,Paper ballot,0.43236708543099606
31121,Nebraska,Merrick County,7733,0.00258631837579206,16.18,Paper ballot,0.43236708543099606
31123,Nebraska,Morrill County,4686,0.002347417840375587,3.54,Paper ballot,0.43236708543099606
31125,Nebraska,Nance County,3532,0.0008493771234428086,8.46,Paper ballot,0.43236708543099606
31127,Nebraska,Nemaha County,6958,0.0015809140557631503,17.79,Paper ballot,0.43236708543099606
31129,Nebraska,Nuckolls County,4195,0.00023837902264600716,7.82,Paper ballot,0.43236708543099606
31131,Nebraska,Otoe County,15985,0.0026900218955270565,25.57,Paper ballot,0.43236708543099606
31133,Nebraska,Pawnee County,2632,0.00037993920972644377,6.43,Paper ballot,0.43236708543099606
31135,Nebraska,Perkins County,2929,0.002389894161829976,3.36,Paper ballot,0.43236708543099606
31137,Nebraska,Phelps County,8996,0.0011116051578479323,17.02,Paper ballot,0.43236708543099606
31139,Nebraska,Pierce County,7142,0.0012601512181461775,12.68,Paper ballot,0.43236708543099606
31141,Nebraska,Platte County,33363,0.005395198273536552,47.83,Paper ballot,0.43236708543099606
31143,Nebraska,Polk County,5278,0.0028419856006062904,12.33,Paper ballot,0.43236708543099606
31145,Nebraska,Red Willow County,10726,0.0013052396046988625,15.42,Paper ballot,0.43236708543099606
31147,Nebraska,Richardson County,7937,0.0013859140733274537,15.15,Paper ballot,0.43236708543099606
31149,Nebraska,Rock County,1360,0.0007352941176470588,1.51,Paper ballot,0.43236708543099606
31151,Nebraska,Saline County,14350,0.008501742160278747,24.74,Paper ballot,0.43236708543099606
31153,Nebraska,Sarpy County,184459,0.00588748719227579,664.63,Paper ballot,0.43236708543099606
31155,Nebraska,Saunders County,21303,0.0007510679247054406,27.7,Paper ballot,0.43236708543099606
31157,Nebraska,Scotts Bluff County,35989,0.005140459584873156,50.0,Paper ballot,0.43236708543099606
31159,Nebraska,Seward County,17318,0.0013280979327866958,29.31,Paper ballot,0.43236708543099606
31161,Nebraska,Sheridan County,5190,0.0005780346820809249,2.24,Paper ballot,0.43236708543099606
31163,Nebraska,Sherman County,3038,0.0003291639236339697,5.57,Paper ballot,0.43236708543099606
31165,Nebraska,Sioux County,1187,0.0008424599831508003,0.63,Paper ballot,0.43236708543099606
31167,Nebraska,Stanton County,5970,0.003182579564489112,14.32,Paper ballot,0.43236708543099606
31169,Nebraska,Thayer County,5039,0.0005953562214725144,9.11,Paper ballot,0.43236708543099606
31171,Nebraska,Thomas County,720,0.0,0.91,Paper ballot,0.43236708543099606
31173,Nebraska,Thurston County,7303,0.0017800903738189786,17.63,Paper ballot,0.43236708543099606
31175,Nebraska,Valley County,4190,0.0007159904534606205,7.5,Paper ballot,0.43236708543099606
31177,Nebraska,Washington County,20667,0.001499975806841825,51.89,Paper ballot,0.43236708543099606
31179,Nebraska,Wayne County,9403,0.0013825374880357332,21.66,Paper ballot,0.43236708543099606
31181,Nebraska,Webster County,3533,0.0016982734220209455,6.63,Paper ballot,0.43236708543099606
31183,Nebraska,Wheeler County,805,0.0,1.42,Paper ballot,0.43236708543099606
31185,Nebraska,York County,13772,0.0023235550392099913,23.87,Paper ballot,0.43236708543099606
32001,Nevada,Churchill County,24440,0.0052782324058919805,5.05,Paper and DRE with paper trail,0.3584419067299687
32003,Nevada,Clark County,2231647,0.015962201907380513,247.26,Paper and DRE with paper trail,0.3584419067299687
32005,Nevada,Douglas County,48467,0.0028679307570099242,66.22,Paper and DRE with paper trail,0.3584419067299687
32007,Nevada,Elko County,52460,0.00434616850934045,2.84,Paper and DRE with paper trail,0.3584419067299687
32009,Nevada,Esmeralda County,826,0.0,0.22,Paper and DRE with paper trail,0.3584419067299687
32011,Nevada,Eureka County,2003,0.004992511233150275,0.48,Paper and DRE with paper trail,0.3584419067299687
32013,Nevada,Humboldt County,16786,0.005182890503991421,1.71,Paper and DRE with paper trail,0.3584419067299687
32015,Nevada,Lander County,5575,0.005560538116591928,1.05,Paper and DRE with paper trail,0.3584419067299687
32017,Nevada,Lincoln County,5201,0.004229955777735051,0.5,Paper and DRE with paper trail,0.3584419067299687
32019,Nevada,Lyon County,55808,0.004515481651376147,25.97,Paper and DRE with paper trail,0.3584419067299687
32021,Nevada,Mineral County,4514,0.010633584404076208,1.27,Paper and DRE with paper trail,0.3584419067299687
32023,Nevada,Nye County,45346,0.00487363824813655,2.42,Paper and DRE with paper trail,0.3584419067299687
32027,Nevada,Pershing County,6666,0.005700570057005701,1.12,Paper and DRE with paper trail,0.3584419067299687
32029,Nevada,Storey County,4029,0.0012410027302060065,15.25,Paper and DRE with paper trail,0.3584419067299687
32031,Nevada,Washoe County,465735,0.006761355706571334,66.86,Paper and DRE with paper trail,0.3584419067299687
32033,Nevada,White Pine County,9475,0.003588390501319261,1.13,Paper and DRE with paper trail,0.3584419067299687
32510,Nevada,Carson City,55414,0.004944598837838814,382.09,Paper and DRE with paper trail,0.3584419067299687
33001,New Hampshire,Belknap County,61022,0.0016551407689030186,150.13,Paper ballot,0.5427880919980805
33003,New Hampshire,Carroll County,48779,0.0011070337645298182,51.36,Paper ballot,0.5427880919980805
33005,New Hampshire,Cheshire County,76493,0.0018825251983841658,109.13,Paper ballot,0.5427880919980805
33007,New Hampshire,Coos County,31589,0.0009180410902529362,18.42,Paper ballot,0.5427880919980805
33009,New Hampshire,Grafton County,89786,0.0023945826743590314,52.15,Paper ballot,0.5427880919980805
33011,New Hampshire,Hillsborough County,415247,0.007359475203914778,457.37,Paper ballot,0.5427880919980805
33013,New Hampshire,Merrimack County,151132,0.0024217240557922876,156.77,Paper ballot,0.5427880919980805
33015,New Hampshire,Rockingham County,309176,0.00430499133179807,424.95,Paper ballot,0.5427880919980805
33017,New Hampshire,Strafford County,130090,0.0029825505419325085,333.74,Paper ballot,0.5427880919980805
33019,New Hampshire,Sullivan County,43144,0.001576117188948637,81.41,Paper ballot,0.5427880919980805
34001,New Jersey,Atlantic County,265429,0.03153385651153416,494.06,DRE with and without paper trail,0.43350460702278076
34003,New Jersey,Bergen County,936692,0.02275347713015591,3884.47,DRE with and without paper trail,0.43350460702278076
34005,New Jersey,Burlington County,445384,0.018094498230740216,561.92,DRE with and without paper trail,0.43350460702278076
34007,New Jersey,Camden County,507078,0.03509322037240819,2321.48,DRE with and without paper trail,0.43350460702278076
34009,New Jersey,Cape May County,92560,0.009863872082973207,386.86,DRE with and without paper trail,0.43350460702278076
34011,New Jersey,Cumberland County,150972,0.03931854913493893,324.37,DRE with and without paper trail,0.43350460702278076
34013,New Jersey,Essex County,799767,0.040202959111841324,6211.51,DRE with and without paper trail,0.43350460702278076
34015,New Jersey,Gloucester County,291408,0.011118431889309834,895.29,DRE with and without paper trail,0.43350460702278076
34017,New Jersey,Hudson County,676061,0.05131193782809539,13731.37,DRE with and without paper trail,0.43350460702278076
34019,New Jersey,Hunterdon County,124714,0.004931282774989176,300.01,DRE with and without paper trail,0.43350460702278076
34021,New Jersey,Mercer County,369811,0.02364721438789003,1632.16,DRE with and without paper trail,0.43350460702278076
34023,New Jersey,Middlesex County,829685,0.02601469232299005,2621.63,DRE with and without paper trail,0.43350460702278076
34025,New Jersey,Monmouth County,621354,0.010172944891317993,1344.69,DRE with and without paper trail,0.43350460702278076
34027,New Jersey,Morris County,494228,0.007460119620903712,1069.75,DRE with and without paper trail,0.43350460702278076
34029,New Jersey,Ocean County,601651,0.006932590488505795,916.96,DRE with and without paper trail,0.43350460702278076
34031,New Jersey,Passaic County,503310,0.06117303451153365,2715.31,DRE with and without paper trail,0.43350460702278076
34033,New Jersey,Salem County,62607,0.015780982957177312,199.11,DRE with and without paper trail,0.43350460702278076
34035,New Jersey,Somerset County,331164,0.012748970298703966,1071.67,DRE with and without paper trail,0.43350460702278076
34037,New Jersey,Sussex County,140799,0.005475891163999744,287.59,DRE with and without paper trail,0.43350460702278076
34039,New Jersey,Union County,558067,0.03355690266580894,5216.07,DRE with and without paper trail,0.43350460702278076
34041,New Jersey,Warren County,105779,0.008366499966912147,304.53,DRE with and without paper trail,0.43350460702278076
35001,New Mexico,Bernalillo County,678701,0.013864720989065877,570.77,Paper ballot,0.38076112255799754
35003,New Mexico,Catron County,3578,0.0036333147009502517,0.54,Paper ballot,0.38076112255799754
35005,New Mexico,Chaves County,64689,0.01213498430954258,10.82,Paper ballot,0.38076112255799754
35006,New Mexico,Cibola County,26746,0.006505645704030509,5.99,Paper ballot,0.38076112255799754
35007,New Mexico,Colfax County,12110,0.006193228736581338,3.66,Paper ballot,0.38076112255799754
35009,New Mexico,Curry County,49437,0.018204988166757693,34.44,Paper ballot,0.38076112255799754
35011,New Mexico,De Baca County,1781,0.008983717012914094,0.87,Paper ballot,0.38076112255799754
35013,New Mexico,Doña Ana County,217522,0.010601226542602588,54.95,Paper ballot,0.38076112255799754
35015,New Mexico,Eddy County,57900,0.008860103626943006,12.89,Paper ballot,0.38076112255799754
35017,New Mexico,Grant County,27346,0.007679368097710817,7.45,Paper ballot,0.38076112255799754
35019,New Mexico,Guadalupe County,4341,0.015894955079474776,1.55,Paper ballot,0.38076112255799754
35021,New Mexico,Harding County,655,0.004580152671755725,0.33,Paper ballot,0.38076112255799754
35023,New Mexico,Hidalgo County,4240,0.008962264150943396,1.42,Paper ballot,0.38076112255799754
35025,New Mexico,Lea County,69611,0.011751016362356525,14.74,Paper ballot,0.38076112255799754
35027,New Mexico,Lincoln County,19556,0.006238494579668644,4.24,Paper ballot,0.38076112255799754
35028,New Mexico,Los Alamos County,19101,0.003874142715041097,164.43,Paper ballot,0.38076112255799754
35029,New Mexico,Luna County,23963,0.010098902474648416,8.46,Paper ballot,0.38076112255799754
35031,New Mexico,McKinley County,72290,0.003029464656245677,13.12,Paper ballot,0.38076112255799754
35033,New Mexico,Mora County,4506,0.010652463382157125,2.53,Paper ballot,0.38076112255799754
35035,New Mexico,Otero County,66781,0.009972896482532457,9.65,Paper ballot,0.38076112255799754
35037,New Mexico,Quay County,8253,0.011874469889737066,3.15,Paper ballot,0.38076112255799754
35039,New Mexico,Rio Arriba County,39006,0.006460544531610522,6.87,Paper ballot,0.38076112255799754
35041,New Mexico,Roosevelt County,18743,0.00955023208664568,8.11,Paper ballot,0.38076112255799754
35043,New Mexico,Sandoval County,145179,0.0095055069948133,35.45,Paper ballot,0.38076112255799754
35045,New Mexico,San Juan County,125043,0.0034148253000967667,23.59,Paper ballot,0.38076112255799754
35047,New Mexico,San Miguel County,27591,0.0073937153419593345,6.23,Paper ballot,0.38076112255799754
35049,New Mexico,Santa Fe County,150056,0.0054313056458922,75.5,Paper ballot,0.38076112255799754
35051,New Mexico,Sierra County,10968,0.005470459518599562,2.87,Paper ballot,0.38076112255799754
35053,New Mexico,Socorro County,16735,0.007588885569166418,2.69,Paper ballot,0.38076112255799754
35055,New Mexico,Taos County,32835,0.005695142378559464,14.95,Paper ballot,0.38076112255799754
35057,New Mexico,Torrance County,15591,0.009941632993393625,4.9,Paper ballot,0.38076112255799754
